trip_id,rider_id,zone,distance_km,duration_min,fare_amount,payment_mode,ride_date,surge_flag,name,age,gender,city,signup_date,total_rides,cancelled_rides,avg_rating,population_density,traffic_index,avg_speed_kmph,zone_type
T01734,R0158,Zone_10,5.95,38.13,50.62,Credit Card,2024-03-21,0,Aarav Iyer,27,Male,Ahmedabad,2020-07-26,441,60,3.57,2440,1.54,35.4,Industrial
T01735,R0262,Zone_1,6.98,51.86,154.48,Wallet,2024-08-09,0,Meera Singh,30,Male,Ahmedabad,2019-04-21,6,0,3.35,4921,2.43,30.9,Residential
T01736,R0053,Zone_8,8.79,75.14,113.83,Wallet,2024-02-22,1,Arjun Reddy,45,Female,Delhi,2019-09-16,63,7,4.85,4516,1.93,31.0,Business
T01737,R0117,Zone_6,3.11,20.42,42.78,Credit Card,2023-11-22,1,Aadhya Gupta,21,Female,Ahmedabad,2021-06-12,369,37,3.16,14627,0.54,37.6,Mixed
T01738,R0290,Zone_10,11.97,114.96,223.25,Wallet,2023-07-14,1,Saanvi Kumar,34,Other,Chennai,2020-05-06,169,4,4.28,2440,1.54,35.4,Industrial
T01739,R0177,Zone_1,1.29,9.66,22.62,UPI,2024-08-14,0,Ishaan Reddy,34,Other,Bengaluru,2023-02-15,489,63,4.48,4921,2.43,30.9,Residential
T01740,R0300,Zone_2,10.64,86.27,177.69,Wallet,2024-04-21,1,Saanvi Iyer,38,Female,Kolkata,2023-07-08,291,7,3.67,6371,0.91,58.4,Residential
T01741,R0233,Zone_10,10.53,61.59,204.16,Wallet,2023-05-18,0,Ishaan Iyer,30,Other,Hyderabad,2023-11-23,469,41,4.37,2440,1.54,35.4,Industrial
T01742,R0154,Zone_1,11.22,103.83,129.65,Credit Card,2023-11-07,0,Kavya Patel,18,Other,Kolkata,2019-03-25,466,79,4.68,4921,2.43,30.9,Residential
T01743,R0269,Zone_1,7.33,71.96,182.95,Wallet,2023-06-27,0,Aadhya Sharma,41,Male,Mumbai,2019-05-19,423,16,3.41,4921,2.43,30.9,Residential
T01744,R0287,Zone_6,1.25,9.95,28.87,Credit Card,2023-12-10,1,Saanvi Singh,18,Other,Delhi,2021-12-17,320,34,3.33,14627,0.54,37.6,Mixed
T01745,R0251,Zone_10,6.24,56.42,132.09,UPI,2023-08-11,1,Vivaan Iyer,46,Female,Mumbai,2020-01-13,213,26,4.48,2440,1.54,35.4,Industrial
T01746,R0129,Zone_1,8.84,87.37,134.25,Cash,2023-12-06,1,Vivaan Singh,35,Male,Hyderabad,2022-10-08,158,10,3.9,4921,2.43,30.9,Residential
T01747,R0115,Zone_2,7.59,43.96,73.02,UPI,2023-08-07,0,Aarav Ghosh,40,Female,Bengaluru,2020-03-01,170,15,4.4,6371,0.91,58.4,Residential
T01748,R0149,Zone_6,3.93,21.52,60.37,Cash,2023-03-21,0,Diya Reddy,30,Male,Jaipur,2019-09-14,89,8,4.57,14627,0.54,37.6,Mixed
T01749,R0231,Zone_4,14.42,94.87,118.1,UPI,2023-06-18,1,Ishaan Nair,19,Other,Mumbai,2019-08-26,328,22,4.81,4038,2.46,48.2,Business
T01750,R0226,Zone_4,9.62,84.01,199.49,Wallet,2023-04-27,0,Aarav Iyer,20,Other,Surat,2021-07-30,266,2,3.25,4038,2.46,48.2,Business
T01751,R0201,Zone_9,6.03,54.85,125.96,Wallet,2024-08-12,1,Meera Reddy,37,Female,Delhi,2021-04-06,183,15,3.84,11037,1.83,56.1,Mixed
T01752,R0236,Zone_9,3.06,19.37,66.63,UPI,2023-09-16,1,Arjun Gupta,28,Male,Ahmedabad,2020-08-10,61,1,3.36,11037,1.83,56.1,Mixed
T01753,R0213,Zone_7,8.34,47.98,174.62,Wallet,2023-06-15,0,Kavya Ghosh,29,Female,Chennai,2019-06-04,456,26,3.74,11070,0.64,45.2,Industrial
T01754,R0177,Zone_6,14.29,93.41,240.82,Credit Card,2023-11-24,0,Ishaan Reddy,34,Other,Bengaluru,2023-02-15,489,63,4.48,14627,0.54,37.6,Mixed
T01755,R0159,Zone_8,8.18,58.92,158.71,Credit Card,2023-05-03,1,Ishaan Singh,43,Female,Bengaluru,2020-05-21,79,2,4.9,4516,1.93,31.0,Business
T01756,R0211,Zone_6,7.84,40.8,64.65,Wallet,2023-05-23,1,Arjun Reddy,36,Female,Mumbai,2021-04-04,435,17,3.63,14627,0.54,37.6,Mixed
T01757,R0105,Zone_5,8.33,57.68,108.7,Cash,2023-05-24,1,Diya Das,31,Female,Jaipur,2020-09-28,346,9,3.69,2590,1.31,43.9,Business
T01758,R0043,Zone_7,8.6,80.57,101.45,Credit Card,2023-04-07,1,Diya Kumar,28,Male,Ahmedabad,2021-12-10,85,16,4.68,11070,0.64,45.2,Industrial
T01759,R0240,Zone_5,6.83,61.99,86.6,Cash,2023-12-08,1,Aarav Iyer,30,Male,Delhi,2020-05-18,174,2,4.07,2590,1.31,43.9,Business
T01760,R0020,Zone_1,3.14,26.9,37.59,UPI,2023-01-11,1,Diya Das,35,Female,Chennai,2019-09-17,274,21,4.03,4921,2.43,30.9,Residential
T01761,R0093,Zone_9,15.65,104.48,316.31,UPI,2023-09-08,0,Diya Patel,33,Other,Surat,2019-05-30,119,18,3.77,11037,1.83,56.1,Mixed
T01762,R0205,Zone_4,11.19,73.68,108.27,UPI,2023-08-14,1,Diya Singh,31,Other,Surat,2019-05-12,100,14,4.66,4038,2.46,48.2,Business
T01763,R0247,Zone_2,18.59,135.95,399.5,UPI,2023-01-10,1,Aadhya Das,37,Male,Bengaluru,2021-05-11,249,47,4.92,6371,0.91,58.4,Residential
T01764,R0195,Zone_7,10.49,74.13,100.92,Cash,2023-05-23,0,Aadhya Reddy,33,Male,Kolkata,2021-05-27,72,10,4.97,11070,0.64,45.2,Industrial
T01765,R0199,Zone_5,6.84,52.93,123.67,Cash,2023-02-06,0,Aarav Das,29,Male,Ahmedabad,2021-08-03,344,27,3.91,2590,1.31,43.9,Business
T01766,R0105,Zone_9,3.27,27.01,51.97,UPI,2023-09-07,1,Diya Das,31,Female,Jaipur,2020-09-28,346,9,3.69,11037,1.83,56.1,Mixed
T01767,R0095,Zone_6,6.35,36.97,71.23,Cash,2023-12-03,1,Kavya Iyer,29,Female,Chennai,2020-10-07,481,77,4.26,14627,0.54,37.6,Mixed
T01768,R0208,Zone_1,2.24,22.2,29.35,Wallet,2023-07-20,0,Aadhya Iyer,24,Other,Chennai,2020-01-08,356,53,4.75,4921,2.43,30.9,Residential
T01769,R0057,Zone_10,18.49,177.45,399.7,Wallet,2023-10-04,0,Aadhya Reddy,39,Male,Bengaluru,2023-06-04,407,11,3.66,2440,1.54,35.4,Industrial
T01770,R0295,Zone_3,7.91,47.55,76.49,Credit Card,2023-12-07,0,Kavya Gupta,18,Female,Delhi,2019-05-29,98,18,3.59,12971,2.11,38.0,Business
T01771,R0023,Zone_5,11.93,97.65,269.07,Credit Card,2023-01-14,1,Meera Iyer,24,Other,Jaipur,2019-10-09,176,32,3.21,2590,1.31,43.9,Business
T01772,R0157,Zone_6,12.81,112.98,252.86,Credit Card,2023-05-24,1,Kavya Nair,36,Female,Hyderabad,2021-11-23,319,27,4.65,14627,0.54,37.6,Mixed
T01773,R0191,Zone_10,13.4,71.93,147.97,Cash,2023-09-12,1,Meera Gupta,33,Other,Surat,2020-08-14,87,6,4.56,2440,1.54,35.4,Industrial
T01774,R0233,Zone_5,20.74,175.96,447.64,Wallet,2023-10-01,1,Ishaan Iyer,30,Other,Hyderabad,2023-11-23,469,41,4.37,2590,1.31,43.9,Business
T01775,R0091,Zone_3,7.52,69.92,75.77,UPI,2023-05-17,1,Meera Das,41,Other,Surat,2022-04-16,334,43,3.4,12971,2.11,38.0,Business
T01776,R0146,Zone_4,7.09,40.39,119.95,Wallet,2024-03-05,0,Kavya Gupta,30,Male,Surat,2020-04-15,80,11,3.89,4038,2.46,48.2,Business
T01777,R0187,Zone_7,8.82,58.42,112.0,Wallet,2023-04-22,1,Saanvi Reddy,27,Other,Surat,2022-08-05,357,38,4.71,11070,0.64,45.2,Industrial
T01778,R0197,Zone_8,11.74,101.17,222.01,Credit Card,2023-03-05,1,Saanvi Das,29,Female,Bengaluru,2020-10-08,475,87,3.87,4516,1.93,31.0,Business
T01779,R0262,Zone_10,8.89,76.52,74.68,Wallet,2023-10-19,0,Meera Singh,30,Male,Ahmedabad,2019-04-21,6,0,3.35,2440,1.54,35.4,Industrial
T01780,R0004,Zone_5,6.66,36.68,165.2,Credit Card,2023-11-14,0,Aarav Nair,19,Other,Kolkata,2019-07-28,464,5,3.19,2590,1.31,43.9,Business
T01781,R0260,Zone_9,4.42,35.18,98.28,UPI,2024-02-01,1,Reyansh Das,55,Other,Mumbai,2019-07-17,63,3,4.24,11037,1.83,56.1,Mixed
T01782,R0231,Zone_5,4.13,34.78,80.9,Cash,2023-03-06,0,Ishaan Nair,19,Other,Mumbai,2019-08-26,328,22,4.81,2590,1.31,43.9,Business
T01783,R0097,Zone_5,9.35,87.23,161.58,Cash,2023-07-07,0,Aarav Iyer,23,Other,Bengaluru,2021-01-25,478,5,3.28,2590,1.31,43.9,Business
T01784,R0290,Zone_4,3.01,21.04,24.59,Wallet,2023-02-21,1,Saanvi Kumar,34,Other,Chennai,2020-05-06,169,4,4.28,4038,2.46,48.2,Business
T01785,R0161,Zone_5,1.07,10.37,18.72,Wallet,2023-11-25,0,Aarav Nair,32,Other,Surat,2019-03-27,332,50,4.91,2590,1.31,43.9,Business
T01786,R0221,Zone_10,8.58,53.37,143.92,Cash,2024-05-01,1,Diya Patel,21,Female,Delhi,2021-01-13,106,1,4.41,2440,1.54,35.4,Industrial
T01787,R0274,Zone_10,13.81,118.3,194.21,Credit Card,2023-01-30,1,Reyansh Nair,27,Female,Surat,2019-03-18,31,5,3.04,2440,1.54,35.4,Industrial
T01788,R0210,Zone_1,11.31,93.56,205.41,UPI,2024-06-15,1,Meera Iyer,34,Other,Mumbai,2022-01-02,94,5,3.4,4921,2.43,30.9,Residential
T01789,R0214,Zone_1,7.91,49.88,157.86,Credit Card,2023-02-13,1,Aarav Kumar,20,Female,Kolkata,2022-09-14,210,2,4.53,4921,2.43,30.9,Residential
T01790,R0254,Zone_6,10.02,78.23,232.0,Wallet,2024-05-22,1,Meera Kumar,18,Male,Delhi,2020-03-09,363,70,3.68,14627,0.54,37.6,Mixed
T01791,R0078,Zone_5,0.24,1.6,3.01,Cash,2023-01-11,1,Saanvi Sharma,30,Other,Jaipur,2023-01-02,97,9,3.62,2590,1.31,43.9,Business
T01792,R0135,Zone_9,4.55,35.7,65.91,Credit Card,2024-07-04,1,Reyansh Patel,38,Female,Ahmedabad,2022-02-24,153,8,3.47,11037,1.83,56.1,Mixed
T01793,R0103,Zone_9,16.39,94.54,325.6,Wallet,2023-10-22,0,Ishaan Gupta,37,Other,Surat,2022-11-24,175,14,3.07,11037,1.83,56.1,Mixed
T01794,R0251,Zone_4,13.92,136.57,273.07,Cash,2023-09-10,1,Vivaan Iyer,46,Female,Mumbai,2020-01-13,213,26,4.48,4038,2.46,48.2,Business
T01795,R0046,Zone_1,4.44,37.76,49.02,Credit Card,2023-10-12,1,Vivaan Singh,31,Female,Kolkata,2019-08-16,31,4,3.87,4921,2.43,30.9,Residential
T01796,R0240,Zone_8,16.77,141.03,196.01,Cash,2023-12-22,1,Aarav Iyer,30,Male,Delhi,2020-05-18,174,2,4.07,4516,1.93,31.0,Business
T01797,R0197,Zone_7,4.41,28.5,58.59,Credit Card,2024-01-04,1,Saanvi Das,29,Female,Bengaluru,2020-10-08,475,87,3.87,11070,0.64,45.2,Industrial
T01798,R0083,Zone_4,3.88,35.19,34.82,Credit Card,2023-08-02,0,Kavya Patel,45,Female,Mumbai,2021-12-31,475,39,4.4,4038,2.46,48.2,Business
T01799,R0269,Zone_7,15.68,105.54,378.85,UPI,2023-04-15,0,Aadhya Sharma,41,Male,Mumbai,2019-05-19,423,16,3.41,11070,0.64,45.2,Industrial
T01800,R0221,Zone_7,14.54,131.27,297.51,Wallet,2023-05-24,0,Diya Patel,21,Female,Delhi,2021-01-13,106,1,4.41,11070,0.64,45.2,Industrial
T01801,R0042,Zone_5,5.06,25.83,51.03,UPI,2024-03-11,0,Arjun Reddy,18,Female,Chennai,2021-05-20,23,4,3.03,2590,1.31,43.9,Business
T01802,R0138,Zone_3,7.75,60.38,177.01,UPI,2023-04-21,1,Ishaan Das,46,Male,Kolkata,2022-07-28,13,0,3.53,12971,2.11,38.0,Business
T01803,R0179,Zone_7,6.29,41.15,114.57,Cash,2023-03-18,0,Meera Patel,28,Male,Kolkata,2022-04-11,274,14,4.64,11070,0.64,45.2,Industrial
T01804,R0121,Zone_8,10.52,66.79,184.38,Cash,2023-12-04,1,Diya Iyer,29,Male,Pune,2023-07-13,378,10,4.17,4516,1.93,31.0,Business
T01805,R0152,Zone_5,15.84,85.37,256.16,Cash,2023-10-01,1,Arjun Patel,34,Female,Bengaluru,2021-05-04,143,24,3.91,2590,1.31,43.9,Business
T01806,R0157,Zone_1,10.66,82.98,177.51,Wallet,2024-08-23,1,Kavya Nair,36,Female,Hyderabad,2021-11-23,319,27,4.65,4921,2.43,30.9,Residential
T01807,R0016,Zone_8,7.43,55.78,98.82,Wallet,2024-07-21,1,Aarav Iyer,28,Female,Delhi,2022-01-24,356,51,3.06,4516,1.93,31.0,Business
T01808,R0099,Zone_8,1.27,11.57,25.71,Credit Card,2023-05-16,1,Diya Gupta,35,Other,Mumbai,2021-08-21,80,8,3.7,4516,1.93,31.0,Business
T01809,R0259,Zone_10,11.89,94.26,134.21,Wallet,2023-12-30,0,Aadhya Das,32,Male,Jaipur,2019-06-25,150,27,3.52,2440,1.54,35.4,Industrial
T01810,R0253,Zone_4,1.8900000000000001,18.17,21.41,Cash,2023-05-17,1,Ishaan Gupta,26,Male,Surat,2021-08-19,173,24,3.16,4038,2.46,48.2,Business
T01811,R0283,Zone_9,7.06,41.12,167.08,Cash,2023-07-23,0,Diya Nair,19,Male,Surat,2023-06-15,245,45,3.55,11037,1.83,56.1,Mixed
T01812,R0030,Zone_3,12.79,82.93,234.27,UPI,2023-01-14,0,Saanvi Patel,25,Other,Mumbai,2021-01-08,442,58,3.72,12971,2.11,38.0,Business
T01813,R0026,Zone_5,12.06,72.67,110.9,Cash,2023-05-24,0,Aarav Kumar,26,Female,Surat,2020-04-17,44,5,3.17,2590,1.31,43.9,Business
T01814,R0189,Zone_1,12.19,80.85,203.93,UPI,2024-02-12,1,Reyansh Gupta,29,Female,Delhi,2019-09-16,238,42,3.28,4921,2.43,30.9,Residential
T01815,R0127,Zone_9,11.49,72.44,284.26,Credit Card,2024-01-22,0,Vivaan Kumar,38,Male,Chennai,2020-03-17,43,2,4.83,11037,1.83,56.1,Mixed
T01816,R0190,Zone_6,8.73,59.31,153.71,UPI,2023-09-21,1,Saanvi Iyer,35,Other,Surat,2020-09-25,274,47,4.12,14627,0.54,37.6,Mixed
T01817,R0249,Zone_7,9.51,87.31,211.56,Credit Card,2023-06-09,1,Diya Nair,20,Male,Mumbai,2023-03-24,396,48,4.49,11070,0.64,45.2,Industrial
T01818,R0201,Zone_4,8.46,82.56,119.97,Cash,2024-01-31,1,Meera Reddy,37,Female,Delhi,2021-04-06,183,15,3.84,4038,2.46,48.2,Business
T01819,R0292,Zone_7,10.41,100.65,155.43,UPI,2023-08-05,0,Diya Patel,37,Female,Jaipur,2020-06-28,141,19,4.39,11070,0.64,45.2,Industrial
T01820,R0247,Zone_4,10.68,79.42,100.76,Wallet,2024-08-01,0,Aadhya Das,37,Male,Bengaluru,2021-05-11,249,47,4.92,4038,2.46,48.2,Business
T01821,R0151,Zone_4,8.67,48.49,192.02,UPI,2023-11-20,0,Meera Reddy,34,Male,Hyderabad,2023-02-25,394,56,5.0,4038,2.46,48.2,Business
T01822,R0233,Zone_5,10.57,64.85,220.34,UPI,2024-08-09,0,Ishaan Iyer,30,Other,Hyderabad,2023-11-23,469,41,4.37,2590,1.31,43.9,Business
T01823,R0212,Zone_6,4.58,42.58,77.52,UPI,2024-05-15,1,Aadhya Iyer,36,Female,Ahmedabad,2023-09-11,73,12,3.22,14627,0.54,37.6,Mixed
T01824,R0248,Zone_9,6.47,52.78,148.29,Credit Card,2023-02-24,1,Vivaan Ghosh,18,Female,Chennai,2021-10-24,104,12,3.65,11037,1.83,56.1,Mixed
T01825,R0093,Zone_6,9.15,72.97,125.3,Wallet,2024-08-22,1,Diya Patel,33,Other,Surat,2019-05-30,119,18,3.77,14627,0.54,37.6,Mixed
T01826,R0010,Zone_6,17.62,90.44,227.02,Cash,2023-09-20,0,Vivaan Gupta,25,Female,Surat,2023-05-14,173,1,3.38,14627,0.54,37.6,Mixed
T01827,R0110,Zone_1,10.64,97.91,219.66,Cash,2023-06-01,1,Vivaan Patel,19,Female,Kolkata,2023-02-04,224,28,4.43,4921,2.43,30.9,Residential
T01828,R0090,Zone_3,7.33,73.0,173.86,Cash,2024-06-13,1,Kavya Iyer,33,Female,Mumbai,2021-01-31,152,25,4.51,12971,2.11,38.0,Business
T01829,R0090,Zone_3,6.9,58.91,170.42,Cash,2024-08-17,0,Kavya Iyer,33,Female,Mumbai,2021-01-31,152,25,4.51,12971,2.11,38.0,Business
T01830,R0168,Zone_4,11.72,114.29,180.01,Wallet,2023-10-27,0,Diya Das,23,Male,Pune,2019-10-08,471,74,4.03,4038,2.46,48.2,Business
T01831,R0221,Zone_5,7.51,47.39,108.64,Credit Card,2023-09-19,0,Diya Patel,21,Female,Delhi,2021-01-13,106,1,4.41,2590,1.31,43.9,Business
T01832,R0209,Zone_3,11.19,85.31,190.72,Wallet,2024-04-30,0,Vivaan Sharma,31,Other,Surat,2020-06-11,109,20,3.77,12971,2.11,38.0,Business
T01833,R0135,Zone_6,10.56,92.83,96.94,Wallet,2023-09-17,0,Reyansh Patel,38,Female,Ahmedabad,2022-02-24,153,8,3.47,14627,0.54,37.6,Mixed
T01834,R0277,Zone_2,1.77,17.08,41.11,Cash,2023-03-25,1,Kavya Gupta,42,Female,Jaipur,2021-01-22,433,16,3.06,6371,0.91,58.4,Residential
T01835,R0121,Zone_5,10.36,81.16,120.91,Wallet,2024-05-13,1,Diya Iyer,29,Male,Pune,2023-07-13,378,10,4.17,2590,1.31,43.9,Business
T01836,R0030,Zone_3,10.33,86.22,159.71,Cash,2024-04-25,0,Saanvi Patel,25,Other,Mumbai,2021-01-08,442,58,3.72,12971,2.11,38.0,Business
T01837,R0144,Zone_4,11.98,119.08,161.41,Wallet,2024-06-02,1,Ishaan Kumar,34,Other,Pune,2021-01-31,194,10,3.52,4038,2.46,48.2,Business
T01838,R0288,Zone_4,3.81,30.6,65.86,UPI,2023-09-01,0,Diya Ghosh,42,Male,Ahmedabad,2021-08-30,43,5,4.56,4038,2.46,48.2,Business
T01839,R0187,Zone_10,13.47,105.41,270.11,Credit Card,2024-02-04,1,Saanvi Reddy,27,Other,Surat,2022-08-05,357,38,4.71,2440,1.54,35.4,Industrial
T01840,R0226,Zone_6,7.17,67.97,156.24,Cash,2024-05-15,0,Aarav Iyer,20,Other,Surat,2021-07-30,266,2,3.25,14627,0.54,37.6,Mixed
T01841,R0154,Zone_10,17.94,102.09,150.4,Credit Card,2023-12-03,1,Kavya Patel,18,Other,Kolkata,2019-03-25,466,79,4.68,2440,1.54,35.4,Industrial
T01842,R0298,Zone_5,16.76,92.4,353.62,UPI,2023-07-15,1,Vivaan Singh,35,Female,Ahmedabad,2020-03-25,65,11,3.88,2590,1.31,43.9,Business
T01843,R0256,Zone_6,4.96,44.3,59.86,Wallet,2023-11-27,0,Aadhya Sharma,31,Female,Delhi,2021-03-25,265,8,3.65,14627,0.54,37.6,Mixed
T01844,R0236,Zone_1,1.15,11.34,20.45,Wallet,2024-05-01,1,Arjun Gupta,28,Male,Ahmedabad,2020-08-10,61,1,3.36,4921,2.43,30.9,Residential
T01845,R0137,Zone_4,11.49,57.75,228.53,Wallet,2024-03-03,1,Arjun Gupta,27,Male,Bengaluru,2021-08-10,166,32,3.14,4038,2.46,48.2,Business
T01846,R0013,Zone_7,3.9,27.41,59.02,Cash,2023-03-16,0,Ishaan Gupta,43,Female,Kolkata,2019-04-01,6,0,3.91,11070,0.64,45.2,Industrial
T01847,R0082,Zone_10,13.74,118.5,115.55,Credit Card,2023-12-12,0,Kavya Singh,26,Other,Pune,2022-12-27,274,23,3.15,2440,1.54,35.4,Industrial
T01848,R0286,Zone_8,10.65,94.84,102.71,UPI,2023-07-26,0,Ishaan Nair,26,Male,Pune,2023-02-15,29,0,4.48,4516,1.93,31.0,Business
T01849,R0003,Zone_9,0.73,6.3,9.1,Credit Card,2023-01-21,0,Kavya Reddy,34,Male,Pune,2023-05-04,45,9,3.76,11037,1.83,56.1,Mixed
T01850,R0271,Zone_2,11.91,79.11,174.3,Credit Card,2023-07-10,1,Saanvi Iyer,22,Male,Bengaluru,2022-10-07,58,6,4.37,6371,0.91,58.4,Residential
T01851,R0022,Zone_9,8.69,50.94,105.0,Cash,2023-06-02,1,Aarav Nair,43,Female,Kolkata,2020-09-14,220,1,3.32,11037,1.83,56.1,Mixed
T01852,R0238,Zone_10,10.06,51.65,96.1,Cash,2024-08-06,1,Reyansh Patel,30,Other,Pune,2019-04-22,362,56,4.91,2440,1.54,35.4,Industrial
T01853,R0285,Zone_5,15.62,132.86,287.7,Credit Card,2024-06-24,1,Diya Iyer,29,Female,Chennai,2019-01-10,244,16,4.97,2590,1.31,43.9,Business
T01854,R0097,Zone_2,7.35,58.39,94.59,Cash,2024-08-06,1,Aarav Iyer,23,Other,Bengaluru,2021-01-25,478,5,3.28,6371,0.91,58.4,Residential
T01855,R0282,Zone_10,11.79,68.45,231.34,Wallet,2023-08-10,1,Reyansh Kumar,22,Other,Bengaluru,2022-05-02,319,3,4.47,2440,1.54,35.4,Industrial
T01856,R0245,Zone_6,5.01,41.54,56.43,Credit Card,2023-03-07,0,Diya Sharma,35,Female,Hyderabad,2020-03-04,265,48,4.73,14627,0.54,37.6,Mixed
T01857,R0274,Zone_1,5.13,48.17,111.86,Wallet,2023-03-13,0,Reyansh Nair,27,Female,Surat,2019-03-18,31,5,3.04,4921,2.43,30.9,Residential
T01858,R0196,Zone_5,6.91,35.04,113.8,UPI,2023-02-07,1,Vivaan Das,18,Male,Hyderabad,2019-06-24,51,9,4.93,2590,1.31,43.9,Business
T01859,R0297,Zone_2,4.9,32.94,47.64,Cash,2023-04-22,0,Saanvi Gupta,47,Male,Pune,2023-09-20,396,46,3.87,6371,0.91,58.4,Residential
T01860,R0145,Zone_5,10.84,92.81,103.05,UPI,2023-07-08,0,Saanvi Nair,36,Female,Jaipur,2022-12-09,222,43,4.3,2590,1.31,43.9,Business
T01861,R0041,Zone_2,1.38,7.84,28.57,UPI,2023-07-12,1,Aarav Nair,25,Other,Pune,2020-04-11,353,8,4.74,6371,0.91,58.4,Residential
T01862,R0217,Zone_5,12.15,119.63,130.46,Wallet,2023-01-05,0,Kavya Iyer,39,Other,Jaipur,2023-03-03,104,5,3.52,2590,1.31,43.9,Business
T01863,R0006,Zone_4,4.19,35.54,44.01,Cash,2024-01-19,1,Aarav Das,45,Female,Jaipur,2023-06-30,248,13,4.64,4038,2.46,48.2,Business
T01864,R0199,Zone_9,9.89,84.33,145.75,Wallet,2024-01-29,1,Aarav Das,29,Male,Ahmedabad,2021-08-03,344,27,3.91,11037,1.83,56.1,Mixed
T01865,R0213,Zone_5,2.06,12.73,25.96,Cash,2023-11-20,0,Kavya Ghosh,29,Female,Chennai,2019-06-04,456,26,3.74,2590,1.31,43.9,Business
T01866,R0208,Zone_9,10.39,103.43,97.61,Credit Card,2024-03-08,0,Aadhya Iyer,24,Other,Chennai,2020-01-08,356,53,4.75,11037,1.83,56.1,Mixed
T01867,R0139,Zone_1,13.42,107.81,311.79,Credit Card,2023-09-06,1,Diya Gupta,44,Other,Kolkata,2023-10-09,155,7,4.39,4921,2.43,30.9,Residential
T01868,R0243,Zone_2,8.05,61.08,85.45,Credit Card,2023-08-17,1,Ishaan Patel,33,Male,Jaipur,2023-02-06,315,11,3.7,6371,0.91,58.4,Residential
T01869,R0172,Zone_4,15.74,135.3,361.21,UPI,2024-06-29,0,Reyansh Reddy,31,Other,Pune,2019-12-24,168,14,3.72,4038,2.46,48.2,Business
T01870,R0295,Zone_1,7.3,67.29,64.61,Credit Card,2023-12-26,0,Kavya Gupta,18,Female,Delhi,2019-05-29,98,18,3.59,4921,2.43,30.9,Residential
T01871,R0055,Zone_1,10.06,100.3,231.96,Wallet,2024-04-05,1,Kavya Singh,32,Male,Delhi,2021-11-07,425,12,4.19,4921,2.43,30.9,Residential
T01872,R0197,Zone_5,3.37,21.81,35.74,Cash,2023-04-05,0,Saanvi Das,29,Female,Bengaluru,2020-10-08,475,87,3.87,2590,1.31,43.9,Business
T01873,R0150,Zone_7,10.19,66.96,226.21,Wallet,2024-02-02,0,Ishaan Gupta,33,Male,Pune,2022-02-27,215,16,4.95,11070,0.64,45.2,Industrial
T01874,R0281,Zone_5,5.16,39.1,43.14,Cash,2023-06-05,1,Arjun Iyer,21,Female,Jaipur,2020-10-15,268,17,4.74,2590,1.31,43.9,Business
T01875,R0056,Zone_10,4.4,30.29,54.44,Wallet,2023-05-26,1,Meera Patel,40,Other,Hyderabad,2021-02-26,93,13,3.25,2440,1.54,35.4,Industrial
T01876,R0017,Zone_4,15.9,118.97,161.71,Cash,2023-06-17,0,Meera Das,49,Female,Mumbai,2023-03-18,288,21,3.83,4038,2.46,48.2,Business
T01877,R0281,Zone_1,1.65,9.01,22.93,UPI,2023-05-04,1,Arjun Iyer,21,Female,Jaipur,2020-10-15,268,17,4.74,4921,2.43,30.9,Residential
T01878,R0097,Zone_10,7.43,39.47,109.72,UPI,2024-06-19,1,Aarav Iyer,23,Other,Bengaluru,2021-01-25,478,5,3.28,2440,1.54,35.4,Industrial
T01879,R0195,Zone_3,11.56,85.8,103.95,Wallet,2023-03-24,1,Aadhya Reddy,33,Male,Kolkata,2021-05-27,72,10,4.97,12971,2.11,38.0,Business
T01880,R0057,Zone_4,9.17,70.82,119.13,Credit Card,2023-11-17,1,Aadhya Reddy,39,Male,Bengaluru,2023-06-04,407,11,3.66,4038,2.46,48.2,Business
T01881,R0213,Zone_6,1.24,11.4,13.83,Wallet,2024-08-14,1,Kavya Ghosh,29,Female,Chennai,2019-06-04,456,26,3.74,14627,0.54,37.6,Mixed
T01882,R0022,Zone_8,11.02,71.31,123.44,Wallet,2023-05-11,1,Aarav Nair,43,Female,Kolkata,2020-09-14,220,1,3.32,4516,1.93,31.0,Business
T01883,R0010,Zone_6,1.11,10.93,24.81,UPI,2024-05-14,0,Vivaan Gupta,25,Female,Surat,2023-05-14,173,1,3.38,14627,0.54,37.6,Mixed
T01884,R0265,Zone_1,5.78,51.31,97.08,UPI,2023-02-27,0,Kavya Das,39,Female,Bengaluru,2020-11-26,176,24,3.26,4921,2.43,30.9,Residential
T01885,R0198,Zone_7,6.78,42.21,143.92,Credit Card,2023-10-22,0,Vivaan Kumar,31,Other,Mumbai,2021-12-10,202,23,3.85,11070,0.64,45.2,Industrial
T01886,R0293,Zone_6,6.6,47.47,164.58,Wallet,2024-08-17,1,Arjun Kumar,39,Female,Delhi,2019-10-01,248,44,3.2,14627,0.54,37.6,Mixed
T01887,R0222,Zone_5,7.47,74.53,113.68,UPI,2024-01-21,1,Aarav Singh,27,Male,Surat,2022-08-28,475,12,3.44,2590,1.31,43.9,Business
T01888,R0046,Zone_10,11.33,85.5,178.34,Wallet,2024-06-29,1,Vivaan Singh,31,Female,Kolkata,2019-08-16,31,4,3.87,2440,1.54,35.4,Industrial
